2023-11-19 22:21:20,661 INFO  Logger.cs: 70 - 
2023-11-19 22:42:02,329 INFO  AssemblyExportForm.cs: 309 - Saving URDF package to C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL\urdf_legFL4
2023-11-19 22:42:02,329 INFO  ExportHelper.cs: 147 - Beginning the export process
2023-11-19 22:42:02,330 INFO  ExportHelper.cs: 153 - Creating package directories with name urdf_legFL4 and save path C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL
2023-11-19 22:42:03,827 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL\urdf_legFL4\CMakeLists.txt
2023-11-19 22:42:03,829 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL\urdf_legFL4\config\joint_names_urdf_legFL4.yaml
2023-11-19 22:42:03,829 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL\urdf_legFL4\package.xml
2023-11-19 22:42:03,829 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL\urdf_legFL4\package.xml
2023-11-19 22:42:03,829 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL\urdf_legFL4\launch\
2023-11-19 22:42:03,829 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL\urdf_legFL4\launch\
2023-11-19 22:42:03,829 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2023-11-19 22:42:03,829 INFO  ExportHelper.cs: 450 - Saving users preferences
2023-11-19 22:42:03,829 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2023-11-19 22:42:03,829 INFO  ExportHelper.cs: 464 - Setting STL preferences
2023-11-19 22:42:03,829 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2023-11-19 22:42:03,829 INFO  ExportHelper.cs: 197 - Hiding all components
2023-11-19 22:42:03,989 INFO  ExportHelper.cs: 204 - Beginning individual files export
2023-11-19 22:42:04,016 INFO  ExportHelper.cs: 270 - Exporting link: hip_link
2023-11-19 22:42:04,016 INFO  ExportHelper.cs: 272 - Link hip_link has 1 children
2023-11-19 22:42:04,016 INFO  ExportHelper.cs: 270 - Exporting link: thigh_Link
2023-11-19 22:42:04,016 INFO  ExportHelper.cs: 272 - Link thigh_Link has 1 children
2023-11-19 22:42:04,016 INFO  ExportHelper.cs: 270 - Exporting link: shank_Link
2023-11-19 22:42:04,016 INFO  ExportHelper.cs: 272 - Link shank_Link has 0 children
2023-11-19 22:42:04,016 INFO  ExportHelper.cs: 317 - shank_Link: Exporting STL with coordinate frame frame_KFE <asm_shank_urdf-1>
2023-11-19 22:42:04,016 INFO  ExportHelper.cs: 322 - shank_Link: Reference geometry name asm_shank_urdf-1
2023-11-19 22:42:04,031 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL\urdf_legFL4\meshes\shank_Link.STL
2023-11-19 22:42:05,094 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-11-19 22:42:05,094 INFO  ExportHelper.cs: 317 - thigh_Link: Exporting STL with coordinate frame frame_KFE <asm_leg_FL_thigh-1>
2023-11-19 22:42:05,094 INFO  ExportHelper.cs: 322 - thigh_Link: Reference geometry name asm_leg_FL_thigh-1
2023-11-19 22:42:05,125 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL\urdf_legFL4\meshes\thigh_Link.STL
2023-11-19 22:42:06,218 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-11-19 22:42:06,218 INFO  ExportHelper.cs: 317 - hip_link: Exporting STL with coordinate frame Origin_global
2023-11-19 22:42:06,218 INFO  ExportHelper.cs: 322 - hip_link: Reference geometry name 
2023-11-19 22:42:06,234 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL\urdf_legFL4\meshes\hip_link.STL
2023-11-19 22:42:07,276 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-11-19 22:42:07,276 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2023-11-19 22:42:09,379 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2023-11-19 22:42:09,379 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2023-11-19 22:42:09,379 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL\urdf_legFL4\urdf\urdf_legFL4.urdf
2023-11-19 22:42:09,394 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL\urdf_legFL4\urdf\urdf_legFL4.csv
2023-11-19 22:42:09,394 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-11-19 22:42:09,394 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-11-19 22:42:09,394 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-11-19 22:42:09,394 INFO  ExportHelper.cs: 234 - Copying log file
2023-11-19 22:42:09,394 INFO  ExportHelper.cs: 439 - Copying C:\Users\Jeongwoo Hong\sw2urdf_logs\sw2urdf.log to C:\Users\Jeongwoo Hong\OneDrive - 대구경북과학기술원\01 Research\001 Research Note\Quadruped\Hardware Design\Quadruped_CAD\quad_part_sep\leg\leg_FL\urdf_legFL4\export.log
2023-11-19 22:42:09,394 INFO  ExportHelper.cs: 237 - Resetting STL preferences
2023-11-19 22:42:09,394 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2023-11-19 22:44:25,918 INFO  SwAddin.cs: 294 - Assembly export called for file asm_leg_FL_urdf2.SLDASM
2023-11-19 22:44:25,918 INFO  SwAddin.cs: 299 - Save is required
2023-11-19 22:44:25,918 INFO  SwAddin.cs: 313 - Saving assembly
2023-11-19 22:44:26,422 INFO  SwAddin.cs: 316 - Opening property manager
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from asm_leg_FL_urdf2.SLDASM
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1136 - Found 42 in asm_leg_FL_urdf2.SLDASM
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in asm_leg_FL_urdf2.SLDASM
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from asm_shank_urdf-1
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1136 - Found 57 in asm_shank_urdf-1
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in asm_shank_urdf-1
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hip_torso_FL-1
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1136 - Found 91 in hip_torso_FL-1
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in hip_torso_FL-1
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from asm_leg_FL_thigh-1
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1136 - Found 41 in asm_leg_FL_thigh-1
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in asm_leg_FL_thigh-1
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from asm_leg_FL_urdf2.SLDASM
2023-11-19 22:44:26,422 INFO  ExportHelperExtension.cs: 1136 - Found 42 in asm_leg_FL_urdf2.SLDASM
2023-11-19 22:44:26,438 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in asm_leg_FL_urdf2.SLDASM
2023-11-19 22:44:26,438 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-19 22:44:26,438 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-11-19 22:44:26,438 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from asm_shank_urdf-1
2023-11-19 22:44:26,438 INFO  ExportHelperExtension.cs: 1136 - Found 57 in asm_shank_urdf-1
2023-11-19 22:44:26,438 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in asm_shank_urdf-1
2023-11-19 22:44:26,438 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hip_torso_FL-1
2023-11-19 22:44:26,438 INFO  ExportHelperExtension.cs: 1136 - Found 91 in hip_torso_FL-1
2023-11-19 22:44:26,438 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in hip_torso_FL-1
2023-11-19 22:44:26,438 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from asm_leg_FL_thigh-1
2023-11-19 22:44:26,438 INFO  ExportHelperExtension.cs: 1136 - Found 41 in asm_leg_FL_thigh-1
2023-11-19 22:44:26,438 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in asm_leg_FL_thigh-1
2023-11-19 22:44:26,909 INFO  SwAddin.cs: 339 - Loading config tree
2023-11-19 22:44:26,910 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-11-19 22:44:26,913 INFO  SwAddin.cs: 344 - Showing property manager
2023-11-19 22:44:43,799 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-19 22:44:54,472 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2023-11-19 22:44:54,539 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-19 22:45:11,572 INFO  SwAddin.cs: 294 - Assembly export called for file asm_leg_FL_urdf2.SLDASM
2023-11-19 22:45:12,787 INFO  SwAddin.cs: 313 - Saving assembly
2023-11-19 22:45:13,161 INFO  SwAddin.cs: 316 - Opening property manager
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from asm_leg_FL_urdf2.SLDASM
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1136 - Found 42 in asm_leg_FL_urdf2.SLDASM
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in asm_leg_FL_urdf2.SLDASM
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from asm_shank_urdf-1
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1136 - Found 57 in asm_shank_urdf-1
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in asm_shank_urdf-1
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hip_torso_FL-1
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1136 - Found 91 in hip_torso_FL-1
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in hip_torso_FL-1
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from asm_leg_FL_thigh-1
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1136 - Found 41 in asm_leg_FL_thigh-1
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in asm_leg_FL_thigh-1
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from asm_leg_FL_urdf2.SLDASM
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1136 - Found 42 in asm_leg_FL_urdf2.SLDASM
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in asm_leg_FL_urdf2.SLDASM
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-11-19 22:45:13,161 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from asm_shank_urdf-1
2023-11-19 22:45:13,176 INFO  ExportHelperExtension.cs: 1136 - Found 57 in asm_shank_urdf-1
2023-11-19 22:45:13,176 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in asm_shank_urdf-1
2023-11-19 22:45:13,176 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hip_torso_FL-1
2023-11-19 22:45:13,176 INFO  ExportHelperExtension.cs: 1136 - Found 91 in hip_torso_FL-1
2023-11-19 22:45:13,176 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in hip_torso_FL-1
2023-11-19 22:45:13,176 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from asm_leg_FL_thigh-1
2023-11-19 22:45:13,176 INFO  ExportHelperExtension.cs: 1136 - Found 41 in asm_leg_FL_thigh-1
2023-11-19 22:45:13,176 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in asm_leg_FL_thigh-1
2023-11-19 22:45:13,367 INFO  SwAddin.cs: 339 - Loading config tree
2023-11-19 22:45:13,368 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-11-19 22:45:13,369 INFO  SwAddin.cs: 344 - Showing property manager
2023-11-19 22:45:21,531 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-19 22:45:27,225 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-19 22:45:29,386 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-19 22:45:37,547 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-19 22:45:39,750 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-11-19 22:45:41,913 INFO  ExportHelperExtension.cs: 347 - Creating joint thigh_Link
2023-11-19 22:45:41,914 INFO  ExportHelperExtension.cs: 1397 - Fixing components for hip_link
2023-11-19 22:45:41,914 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-11-19 22:45:41,915 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-11-19 22:45:42,108 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-11-19 22:45:42,110 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-11-19 22:45:42,110 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-11-19 22:45:42,110 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-11-19 22:45:44,317 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent hip_link to child thigh_Link failed
2023-11-19 22:45:44,473 INFO  ExportHelperExtension.cs: 347 - Creating joint shank_Link
2023-11-19 22:45:44,473 INFO  ExportHelperExtension.cs: 1397 - Fixing components for thigh_Link
2023-11-19 22:45:44,473 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-11-19 22:45:44,473 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-11-19 22:45:44,473 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-11-19 22:45:44,681 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-11-19 22:45:44,682 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-11-19 22:45:44,682 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-11-19 22:45:44,682 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-11-19 22:45:44,683 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-11-19 22:45:47,054 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent thigh_Link to child shank_Link failed
2023-11-19 22:45:47,180 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from asm_leg_FL_urdf2.SLDASM
2023-11-19 22:45:47,181 INFO  ExportHelperExtension.cs: 1136 - Found 49 in asm_leg_FL_urdf2.SLDASM
2023-11-19 22:45:47,181 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in asm_leg_FL_urdf2.SLDASM
2023-11-19 22:45:47,182 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-19 22:45:47,182 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-11-19 22:45:47,182 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from asm_shank_urdf-1
2023-11-19 22:45:47,182 INFO  ExportHelperExtension.cs: 1136 - Found 57 in asm_shank_urdf-1
2023-11-19 22:45:47,183 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in asm_shank_urdf-1
2023-11-19 22:45:47,183 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hip_torso_FL-1
2023-11-19 22:45:47,184 INFO  ExportHelperExtension.cs: 1136 - Found 91 in hip_torso_FL-1
2023-11-19 22:45:47,184 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in hip_torso_FL-1
2023-11-19 22:45:47,185 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from asm_leg_FL_thigh-1
2023-11-19 22:45:47,185 INFO  ExportHelperExtension.cs: 1136 - Found 41 in asm_leg_FL_thigh-1
2023-11-19 22:45:47,185 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in asm_leg_FL_thigh-1
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from asm_leg_FL_urdf2.SLDASM
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1136 - Found 49 in asm_leg_FL_urdf2.SLDASM
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in asm_leg_FL_urdf2.SLDASM
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from asm_shank_urdf-1
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1136 - Found 57 in asm_shank_urdf-1
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in asm_shank_urdf-1
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hip_torso_FL-1
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1136 - Found 91 in hip_torso_FL-1
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in hip_torso_FL-1
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from asm_leg_FL_thigh-1
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1136 - Found 41 in asm_leg_FL_thigh-1
2023-11-19 22:45:47,187 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in asm_leg_FL_thigh-1
2023-11-19 22:45:47,219 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-19 22:46:52,517 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2023-11-19 22:46:52,517 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
